N,P,K,temperature,humidity,ph,rainfall,soil_moisture,latitude,longitude,season,rainfall_past_2yr_avg,rainfall_estimated_this_year,soil_type
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,44.96,31.4401,68.9634,monsoon,262.8,357.1,coconut
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,85.05,22.181,77.6849,monsoon,1286.69,1661.98,coconut
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,100,10.5987,68.3028,monsoon,2196.52,2944.6,coconut
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,100,9.1707,68.0388,rabi,2358.2,1804.83,cotton
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,54.24,25.2071,85.2933,rabi,636.21,534.99,cotton
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,59.67,22.4209,74.649,rabi,824.04,699.16,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,78.5,21.458,72.1822,rabi,1507.94,1051.97,cotton
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,59.58,21.4537,76.2736,rabi,833.8,636.35,cotton
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,82.11,18.672,76.0856,rabi,1604.04,1123.46,cotton
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,100,8.5355,75.6587,rabi,3113.35,2480.88,cotton
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,69.69,16.9882,87.2712,rabi,1133.34,926.42,cotton
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,100,8.1979,83.266,rabi,3436.65,2334.19,cotton
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,47.24,25.2117,85.0763,rabi,443.04,364.77,cotton
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,100,10.7207,69.6669,rabi,2763.08,2116.06,cotton
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,100,14.0852,83.5835,rabi,2751.03,2066.8,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,72.21,15.7637,80.7973,rabi,1212.17,1025.46,cotton
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,100,12.3324,82.0273,rabi,3143.66,2482.65,cotton
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,72.23,17.0681,72.5846,rabi,1269.65,892.91,cotton
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,40.09,28.1317,85.1445,rabi,214.92,171.38,cotton
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,41.55,30.1995,82.1523,rabi,274.74,192.45,cotton
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,100,12.3806,83.9879,rabi,2181.12,1656.45,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,100,9.7722,78.597,rabi,2715.36,2323.7,cotton
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,100,9.1602,73.2955,rabi,3234.82,2536.86,cotton
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,100,12.0214,75.8468,rabi,2577.62,1940.66,cotton
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,60.25,23.9214,69.6846,rabi,882.39,630.86,cotton
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,100,8.7181,82.0515,rabi,3230.78,2256.39,cotton
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,100,10.3927,70.1458,rabi,2608.99,2248.34,cotton
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,42.17,25.3244,78.5257,rabi,274.66,230.16,cotton
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,100,10.1942,87.899,rabi,3139.65,2328.84,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,100,10.8377,75.6273,rabi,3667.58,2615.61,cotton
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,62.93,23.0525,84.8953,rabi,914.93,775.71,cotton
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,42.27,31.1598,86.5413,rabi,294.27,202.34,cotton
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,53.56,24.5295,73.3325,rabi,642.66,530.5,cotton
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,73.69,21.9729,83.3219,rabi,1269.21,1037.47,cotton
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,100,13.8005,69.7332,rabi,2641.16,1874.23,cotton
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,43.36,26.4209,81.5549,rabi,320.73,232.97,cotton
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,100,11.758,69.8061,rabi,3749.08,2919.91,cotton
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,76.45,18.0435,69.7084,rabi,1396.24,1004.94,cotton
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,41.41,28.9162,87.7288,rabi,243.55,208.45,cotton
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,41.43,25.3297,75.2263,rabi,262.06,215.9,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,40.12,25.2296,70.8076,rabi,239.83,167.27,cotton
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,87.06,14.0514,84.5776,rabi,1785.88,1236.11,cotton
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,67.8,22.1755,86.21,rabi,1085.56,901.96,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,57.91,21.599,78.2643,rabi,753.59,623.63,cotton
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,91.96,11.5322,73.6872,rabi,1871.89,1427.71,cotton
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,53.67,27.8764,87.8738,rabi,649.94,480.59,cotton
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,71.45,21.8682,71.1276,rabi,1237.56,905.33,cotton
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,42.06,25.3401,81.8446,rabi,305.42,221.29,cotton
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,100,14.1637,72.6608,rabi,3299.96,2505.98,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,64.41,22.309,74.6612,rabi,1031.68,746.98,cotton
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,100,8.7302,81.5025,rabi,3607.04,2446.12,cotton
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,67.72,18.5072,72.6043,rabi,1102.16,836.54,cotton
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,54.4,19.8355,70.1938,rabi,663.99,539.48,cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,77.23,15.3929,74.4669,rabi,1393.67,1109.66,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,47.06,28.0854,86.3455,rabi,476.78,326.6,cotton
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,52.27,24.4146,73.971,rabi,600.74,513.3,cotton
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,100,9.795,81.6345,rabi,3906.3,2882.52,cotton
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,100,12.9199,70.5962,rabi,3103.58,2360.21,cotton
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,77.05,21.6207,75.575,rabi,1389.22,1056.72,cotton
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,76.01,17.819,72.9487,rabi,1372.68,1063.73,cotton
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,66.16,16.4548,86.6538,rabi,1051.25,803.67,cotton
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,48.61,29.2955,86.882,rabi,501.9,402.41,cotton
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,89.07,9.6792,87.0824,rabi,1758.32,1386.04,cotton
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,100,12.533,79.863,rabi,3012.99,2148.8,cotton
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,95.34,9.4756,74.1562,rabi,2057.35,1402.9,cotton
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,75.44,22.1532,81.6817,rabi,1357.42,1052.65,cotton
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,100,8.7725,87.4411,rabi,3286.04,2480.77,cotton
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,100,13.2263,71.7414,rabi,2793.7,1951.68,cotton
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,47.37,28.6327,86.2849,rabi,439.53,355.39,cotton
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,71.09,16.6316,79.3841,rabi,1219.3,939.1,cotton
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,45.81,24.445,79.2435,rabi,434.25,297.94,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,66.59,23.9461,69.9529,rabi,1074.59,829.94,cotton
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,100,12.1601,83.2364,rabi,3279.61,2594.92,cotton
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,100,10.1511,80.0888,rabi,2916.57,2305.56,cotton
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,100,14.4184,81.2618,rabi,3209.77,2256.27,cotton
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,42.22,27.7263,74.8739,rabi,284.97,232.11,cotton
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,69.35,21.1742,86.6287,rabi,1116.74,943.22,cotton
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,100,14.0588,85.1971,rabi,4331.18,3498.57,cotton
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,46.37,31.3323,79.3684,rabi,396.32,336.63,cotton
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,44.93,25.5628,81.5046,rabi,374.57,285.61,cotton
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,71.79,20.7279,68.2343,rabi,1190.4,985.32,cotton
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,71.05,17.4425,70.0185,rabi,1181.43,961.29,cotton
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,59.6,20.4592,86.8476,rabi,814.75,675.56,cotton
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,67.38,21.3392,85.2257,rabi,1078.33,878.05,cotton
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,61.63,17.8398,68.651,rabi,928.71,692.26,cotton
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,49.06,24.1806,76.7724,rabi,539.67,372.84,cotton
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,62.57,18.3159,84.0024,rabi,907.04,777.1,cotton
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,68.24,21.4488,69.5814,rabi,1107.65,855.97,cotton
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,100,9.1502,86.9048,rabi,3019.32,2507.63,cotton
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,69.79,20.0501,85.271,rabi,1156.25,891.81,cotton
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,100,8.6523,72.2628,rabi,2427.26,1907.66,cotton
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,100,13.3884,85.114,rabi,2517.82,2112.18,cotton
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,66.87,17.5471,68.2239,rabi,1077.43,852,cotton
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,72.88,22.4911,85.8436,rabi,1301.37,940.32,cotton
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,45.68,30.717,74.3926,rabi,388.04,315.95,cotton
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,50.37,31.1398,84.1877,rabi,545.11,430.58,cotton
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,100,13.3635,69.013,rabi,3293.52,2355.41,cotton
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,47.15,28.6041,83.4455,rabi,463.57,334.51,cotton
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,100,8.1868,69.774,rabi,3870.03,3163.29,cotton
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,52.36,24.8926,71.6798,rabi,616.41,494.97,cotton
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,93.23,11.969,76.8403,rabi,2011,1364.54,cotton
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,100,8.7113,78.3699,rabi,3316.94,2701.85,cotton
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,64.05,21.0904,77.5548,rabi,1007.23,701.16,cotton
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,100,11.3842,82.7849,monsoon,2383.76,3188.14,jute
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,82.32,18.719,73.1109,monsoon,1256.6,1592.69,jute
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,66.22,17.5245,70.3028,monsoon,844.32,1043.19,jute
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,100,14.0345,72.8432,monsoon,3170.16,4063.54,jute
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,50.64,26.325,70.4097,monsoon,437.13,646.41,jute
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,65.36,22.0705,81.1428,monsoon,823.33,1113.01,jute
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,100,10.1671,80.4557,monsoon,1945.95,2867.09,jute
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,46.47,24.7719,85.7669,monsoon,317.55,415.99,jute
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,79.89,19.4963,81.5439,monsoon,1137.63,1641.82,jute
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,54.73,27.1859,84.3549,monsoon,545.7,700.51,jute
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,57.49,29.5623,77.118,monsoon,603.29,882.26,jute
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,100,13.0379,83.8412,monsoon,2574.68,3520.52,jute
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,68.17,15.9975,69.5974,monsoon,843.21,1256.05,jute
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,86.27,15.6582,86.7183,monsoon,1284.41,1778.92,jute
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,56.28,25.4696,74.3336,monsoon,642.9,755.68,jute
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,70.57,17.3842,82.0017,monsoon,967.35,1219.94,jute
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,47.82,26.1502,73.0565,monsoon,409.81,498.81,jute
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,100,11.3193,74.5303,monsoon,2599.88,3184.46,jute
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,100,8.1996,70.8084,monsoon,2953.01,4295.5,jute
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,62.91,15.1971,71.9207,monsoon,791.27,974.79,jute
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,49.22,30.5754,85.1356,monsoon,410.93,574.15,jute
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,100,12.9937,81.5138,monsoon,2163.13,2953.55,jute
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,68.69,18.3417,80.6054,monsoon,949.33,1115.01,jute
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,74.57,18.6418,81.6075,monsoon,1032.49,1428.06,jute
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,80.96,21.9397,74.5523,monsoon,1150.38,1679.18,jute
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,62.95,17.8007,81.2628,monsoon,714.81,977.74,jute
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,43.53,24.6507,83.8865,monsoon,276.94,327.92,jute
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,100,13.8239,86.6927,monsoon,2138.88,3190.78,jute
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,78.19,16.9403,84.564,monsoon,1160.9,1489.59,jute
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,100,12.5152,78.2992,monsoon,3231.84,4148.98,jute
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,39.93,26.7891,76.6001,monsoon,180.68,231.1,jute
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,96.35,20.3494,82.8746,monsoon,1595.46,2042.54,jute
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,100,12.1842,82.6137,monsoon,3680.07,4865.64,jute
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,45.18,28.1637,71.7631,monsoon,311.08,436.74,jute
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,100,10.4413,68.798,monsoon,2243.5,3119.22,jute
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,52.58,24.9661,85.3143,monsoon,449.11,668.36,jute
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,63.33,16.4982,79.1409,monsoon,778.23,961.3,jute
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,55.96,31.5934,86.1371,monsoon,602.72,717.49,jute
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,48.74,28.5021,87.687,monsoon,376.12,528.8,jute
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,100,8.7979,75.6522,monsoon,2931.28,3705.76,jute
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,42.73,24.9032,83.9199,monsoon,262.39,335.67,jute
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,50.56,31.5931,68.8246,monsoon,434.96,611.42,jute
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,100,10.4022,69.0571,monsoon,3727.03,4934.27,jute
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,92.61,19.4198,68.145,monsoon,1414.19,2070.57,jute
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,100,8.5965,81.726,monsoon,2857.74,3869.59,jute
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,48.06,26.8745,84.8377,monsoon,369.27,521.1,jute
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,79.73,20.3541,69.0863,monsoon,1103.42,1640.9,jute
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,45.42,31.8459,68.1963,monsoon,300.76,415.62,jute
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,54.5,27.7464,69.4691,monsoon,559.79,731.49,jute
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,100,9.8653,70.7428,monsoon,3252.95,4735.66,jute
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,43.24,29.6798,76.7182,monsoon,288.81,339.13,jute
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,72.87,15.2921,80.8743,monsoon,1052.66,1264.65,jute
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,49.22,25.8835,75.1509,monsoon,379.66,563.26,jute
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,100,10.7636,82.5511,monsoon,2263.27,3347.32,jute
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,66.69,23.5273,74.464,monsoon,828.27,1141.95,jute
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,100,9.7128,75.4943,monsoon,2894.17,4269.87,jute
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,43.37,28.1389,78.6447,monsoon,263.83,333.21,jute
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,42.18,24.0862,74.3343,monsoon,262.74,308.3,jute
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,100,11.8621,83.8184,monsoon,2082.53,2913.54,jute
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,59.08,29.6679,86.138,monsoon,631.23,882.78,jute
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,100,14.9001,69.6907,monsoon,3545.65,4459.42,jute
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,68.14,17.7676,77.0088,monsoon,885.33,1106.65,jute
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,69.35,15.0534,69.4839,monsoon,899.6,1247.81,jute
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,72.24,18.7477,82.0917,monsoon,967.13,1364.47,jute
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,65.09,23.6162,68.4103,monsoon,795.17,1064.94,jute
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,69.66,20.2662,80.1551,monsoon,924.58,1190.05,jute
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,76.69,22.1072,77.3518,monsoon,1030.16,1511.47,jute
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,100,8.8036,78.8734,monsoon,4044.72,5187.36,jute
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,100,12.7681,70.3409,monsoon,2288,3169.25,jute
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,45.54,25.7633,74.2774,monsoon,306.91,380.31,jute
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,100,11.5944,81.5841,monsoon,3067.84,4159.73,jute
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,72.91,18.1321,73.4903,monsoon,957.49,1370.36,jute
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,100,9.2549,77.7159,monsoon,3134.56,3937,jute
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,48.37,24.6897,86.0797,monsoon,358.44,480.78,jute
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,100,13.5512,80.4552,monsoon,3171.96,4601.48,jute
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,100,13.2855,68.9782,monsoon,2953.12,4255.1,jute
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,55.99,24.9087,86.4851,monsoon,604.54,718.94,jute
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,42.28,29.7779,75.6275,monsoon,219.54,322.05,jute
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,72.83,20.0441,76.4854,monsoon,996.69,1285.01,jute
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,100,14.1168,69.8915,monsoon,4587.47,5540.99,jute
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,80.81,18.3689,69.041,monsoon,1192.43,1656.67,jute
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,66.61,21.7168,86.3489,monsoon,893.85,1054.8,jute
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,79.78,15.9196,75.8935,monsoon,1151.89,1641.07,jute
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,76.11,16.6822,79.5009,monsoon,1093.31,1459.51,jute
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,100,10.3573,76.8214,monsoon,2973.98,4103.93,jute
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,89.25,23.2888,87.7446,monsoon,1453.11,1806.32,jute
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,67.91,19.8958,77.3887,monsoon,892.79,1091.14,jute
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,95.53,16.0377,86.9389,monsoon,1586.63,2113.21,jute
